Employee_ID,First_Name,Last_Name,Age,Gender,Company,Department,Job_Title,Experience_Years,Salary,Joining_Date,Location,Performance_Rating,Work_from_Home,Education_Level,Programming_Languages,Project_Count,Certifications_Count,Leaves_Taken,Last_Promotion_Year,Bonus,Stock_Options,Hours_Worked_Per_Week,Client_Interactions_Per_Month,Manager_ID,Team_Size,Marital_Status,Email,Phone_Number,Employee_Type,Previous_Company,Skill_Level,Onsite_Opportunities,Remote_Work_Preference,Last_Appraisal_Score,Company_Branding_Score,Employee_Satisfaction_Score,Resigned,Company_Revenue,Company_Profit_Margin,Company_Size,Stock_Performance,CSR_Ranking,Employee_Turnover_Rate,Avg_Tenure,Attrition_Rate,Company_Growth_Score,Work_Life_Balance_Score,Diversity_Index,Innovation_Index
1b73900a-f40a-481e-941e-ce60e35d7fa8,Jose,Roberts,50,Male,TCS,HR,HR Manager,17,146488,2024-05-28,West Alice,2,Yes,Bachelor,Ruby,1,1,13,Never,18391,73,52,20,4406,10,Widowed,jose.roberts@microsoft.com,847.904.5632x926,Intern,IBM,Expert,Yes,No,74,79,6,Yes,340988537,30.93,208884,Up,9,11.71,6.26,5.6,95,7,0.06,0.78
c0983a66-6ccc-4aeb-9217-49efc9b8b029,Michael,Wright,22,Male,TCS,IT,Sales Executive,6,140565,2024-03-12,Stevenchester,3,No,PhD,Ruby,16,8,0,2007,24212,98,53,23,8230,1,Single,michael.wright@aws.com,(970)052-4383,Full-Time,None,Expert,No,No,73,77,7,No,906109143,10.2,318057,Stable,82,18.1,5.65,19.78,75,6,0.08,0.9
70657e4d-4441-4520-a207-cbdef541e366,Mark,Byrd,25,Other,Google,IT,Software Engineer,17,160920,2019-09-15,Steelefurt,3,Yes,PhD,None,10,1,20,2012,19203,55,45,11,6923,5,Widowed,mark.byrd@microsoft.com,+1-912-047-6353x967,Contract,AWS,Beginner,No,No,82,59,3,Yes,338615476,19.18,354361,Stable,70,15.83,13.36,17.92,64,3,0.64,0.2
fec179e6-26c4-466e-a796-b83a26ae05d2,Christopher,Roberson,52,Female,AWS,Finance,Software Engineer,6,97077,2020-07-01,Williamview,3,No,PhD,None,16,0,0,1991,27125,66,32,25,4758,2,Divorced,christopher.roberson@google.com,324-782-5171,Contract,Google,Expert,Yes,No,69,84,4,No,741819830,15.7,379940,Down,19,25.49,9.14,29.34,61,4,0.17,0.24
6297f3c4-8d79-42d3-aa2c-d27eddb94b56,Jennifer,Neal,54,Female,IBM,Finance,Sales Executive,28,210945,2024-04-03,Delgadoview,4,No,PhD,Java,15,9,10,Never,43036,51,51,19,7620,35,Widowed,jennifer.neal@microsoft.com,7866647072,Full-Time,Microsoft,Intermediate,No,Yes,67,69,10,No,653982061,20.14,130537,Up,35,15.09,5.59,16.96,76,3,0.88,0.47
e0051df2-36bf-40fa-9475-d6258227c26f,William,Lin,32,Other,Google,IT,Data Scientist,23,145216,2017-09-13,North Clayton,1,Yes,Bachelor,C++,7,10,26,2008,5392,34,30,34,5345,29,Widowed,william.lin@google.com,(845)086-3608x37885,Full-Time,IBM,Beginner,No,No,97,61,3,Yes,254006106,22.17,176706,Up,27,17.87,8.76,22.59,60,8,0.55,0.92
33efa3a2-9a39-4ded-af09-3f95ab02e02d,Steven,Phelps,51,Female,AWS,Marketing,Sales Executive,26,105925,2016-05-06,South Jay,3,Yes,Bachelor,C++,18,0,11,Never,14808,46,35,29,6213,41,Single,steven.phelps@google.com,021.175.6213x57275,Intern,AWS,Expert,No,Yes,58,98,8,Yes,808479016,45.22,42482,Down,60,39.13,7.48,9.22,74,5,0.47,0.03
7c8d9d4e-4f09-4c74-ab74-9a3cb090b8b0,Misty,Martin,55,Male,Google,Finance,HR Manager,20,195614,2015-07-31,Port Margarethaven,4,No,PhD,Python,7,10,30,Never,37375,8,38,33,5374,31,Divorced,misty.martin@ibm.com,8263566910,Contract,None,Expert,Yes,Yes,68,92,5,No,689135304,8.04,45846,Up,16,38.67,7.18,9.66,87,5,0.13,0.97
85ba6179-fdb5-4cde-a0be-f1b968a1ed0e,David,Burton,58,Other,Microsoft,Finance,HR Manager,30,122030,2020-10-22,Port Adamtown,1,Yes,PhD,Java,3,7,17,Never,41645,71,43,11,2970,3,Married,david.burton@tcs.com,001-857-298-0133x013,Full-Time,None,Expert,No,No,84,80,1,Yes,530288404,28.36,370289,Down,21,21.27,6.64,11.44,95,9,0.85,0.15
8219ad1b-1af3-46ec-8fe2-6aa696ba98ec,Timothy,Marsh,37,Male,TCS,IT,Data Scientist,9,198740,2017-10-04,Alexanderstad,1,No,Bachelor,None,17,6,0,1978,47928,27,42,19,8839,35,Divorced,timothy.marsh@microsoft.com,001-052-214-2330x5461,Contract,Google,Intermediate,No,No,85,91,4,No,219765903,19.32,123800,Stable,69,8.87,13.86,7.0,65,7,0.94,0.37
a5cc9462-f121-41d2-942f-0d15f0d57846,William,Alvarez,22,Female,Microsoft,HR,Data Scientist,30,52066,2021-09-15,Carterborough,3,No,Master,JavaScript,20,3,25,2019,19291,12,56,17,7456,43,Single,william.alvarez@microsoft.com,352-996-7923x50976,Intern,TCS,Expert,No,No,89,53,4,Yes,178654227,31.9,467469,Down,21,32.4,6.93,33.19,67,3,0.49,0.64
44600fbc-ca88-46ff-8d65-e2be98f9223e,Natalie,Reed,44,Male,Microsoft,Marketing,Sales Executive,4,101267,2024-05-20,Port Juanview,4,No,PhD,C++,13,10,21,2019,3307,51,57,29,7298,20,Single,natalie.reed@google.com,031-535-2229x49197,Contract,Google,Expert,No,Yes,67,57,6,Yes,365385883,10.64,409853,Up,98,20.39,10.4,16.4,93,3,0.17,0.81
b1353510-3578-4752-8206-21519657fff2,Carolyn,Stewart,49,Female,TCS,HR,HR Manager,27,185608,2020-01-10,New Michelle,3,No,Master,None,18,3,16,2006,45876,60,44,6,3005,3,Widowed,carolyn.stewart@microsoft.com,267.454.4837x3932,Intern,None,Beginner,Yes,No,77,65,3,No,739631083,32.09,466220,Down,49,31.03,5.93,25.42,84,2,0.41,0.6
ad04e8b7-5261-40fc-a3fd-34df4713407b,James,Copeland,56,Female,Google,Finance,Software Engineer,34,233432,2015-01-31,New Darleneville,5,Yes,Bachelor,Java,18,1,28,Never,39944,65,30,16,2932,28,Widowed,james.copeland@ibm.com,320-040-3509,Contract,AWS,Beginner,No,No,91,56,7,Yes,979749757,26.81,234784,Stable,76,36.1,7.52,24.2,54,6,0.68,0.83
e648dba8-05af-4a75-bbd3-0a0a85f95cd9,Sara,Walker,39,Male,TCS,Finance,Software Engineer,28,152369,2016-12-01,East Johnchester,1,No,PhD,C++,18,2,28,Never,14331,53,46,44,4541,36,Single,sara.walker@tcs.com,637-086-1505,Intern,None,Intermediate,Yes,No,60,93,8,No,209059139,26.56,488056,Up,69,34.43,11.87,9.67,76,4,0.91,0.23
db6e30c6-f0eb-42af-b1e7-65c2d8da5777,Natalie,Nicholson,28,Female,Microsoft,IT,Sales Executive,13,144520,2024-04-08,West Shaun,1,Yes,PhD,JavaScript,5,9,22,2009,8506,90,49,7,1394,2,Married,natalie.nicholson@microsoft.com,549-174-1615,Full-Time,Google,Beginner,No,No,87,62,10,Yes,643605359,11.82,281090,Down,15,19.4,4.79,29.28,59,9,0.28,0.97
ef2fc114-64b9-49ea-844e-14fb38f04f16,Shari,Wong,24,Female,TCS,IT,Sales Executive,7,204377,2024-10-03,Bellville,1,No,Master,JavaScript,14,7,14,1993,38029,22,52,5,4231,27,Divorced,shari.wong@ibm.com,001-764-237-3959x6719,Intern,IBM,Intermediate,Yes,Yes,58,58,5,Yes,174717745,43.96,152124,Up,97,35.6,9.62,16.97,96,5,0.06,0.04
63e1839a-fa6c-4141-b6de-dd32015d04e0,Heidi,Henderson,41,Male,IBM,Marketing,Sales Executive,10,141369,2020-09-27,Zacharyland,2,No,PhD,JavaScript,15,0,9,Never,2632,49,60,16,1933,7,Married,heidi.henderson@aws.com,(706)096-7047,Intern,Google,Intermediate,Yes,Yes,73,88,8,No,814035344,41.42,21987,Up,5,24.01,9.32,19.22,90,2,0.5,0.16
d7828985-bdaf-471f-916a-7300cc0cd27f,Victoria,Weiss,29,Other,TCS,IT,Sales Executive,0,86831,2018-11-26,West Christophermouth,1,Yes,Bachelor,C++,16,10,22,1978,42908,81,54,46,6567,47,Single,victoria.weiss@tcs.com,+1-422-922-9527,Contract,Google,Intermediate,No,Yes,100,75,5,Yes,123254575,48.33,452666,Up,20,20.94,2.41,21.4,78,2,0.74,0.46
b0cd017e-9089-4baa-9001-0af936caddc8,Morgan,Hamilton,27,Male,Microsoft,HR,Sales Executive,14,183387,2018-07-01,Calebton,1,Yes,Master,C++,2,4,7,Never,14135,98,41,30,2191,23,Divorced,morgan.hamilton@google.com,999-959-4055x786,Intern,AWS,Expert,Yes,No,60,95,5,Yes,102204913,27.88,326318,Down,47,8.72,4.66,20.23,57,4,0.62,0.15
0569af2b-cf6f-4847-8919-38b83c28df99,Shelly,Powell,59,Other,Google,Sales,Sales Executive,32,52450,2021-04-27,Sandersshire,2,Yes,PhD,Java,20,2,15,Never,1520,65,52,38,9615,5,Married,shelly.powell@microsoft.com,320.516.3371x22143,Full-Time,AWS,Intermediate,No,Yes,54,59,5,Yes,597461859,39.52,122477,Stable,48,6.8,3.53,19.46,54,10,0.96,0.63
ee86cd12-8975-4efb-ae1c-762efbebfa57,Gary,Hutchinson,59,Female,TCS,Sales,Financial Analyst,2,64978,2023-07-04,Charleshaven,4,No,Master,JavaScript,7,2,15,1973,28508,37,45,20,7535,42,Married,gary.hutchinson@microsoft.com,073.921.7286,Intern,Google,Beginner,No,No,57,58,5,Yes,239969196,47.85,55434,Up,73,13.23,4.03,20.82,80,5,0.68,0.14
822129b6-08cc-4ad1-b76e-7a3da7b35b7d,Rebecca,Hamilton,54,Female,Microsoft,IT,Software Engineer,6,188615,2024-04-24,East Victorton,5,Yes,Bachelor,JavaScript,8,3,1,1985,45092,33,39,26,6537,29,Widowed,rebecca.hamilton@microsoft.com,(178)241-4182x704,Contract,TCS,Expert,No,No,63,91,1,Yes,261009051,5.97,402631,Up,28,39.46,1.72,20.33,55,6,0.87,0.23
deab551a-2434-432d-bde9-ac99b00706e9,Ryan,Johnson,57,Other,Microsoft,Sales,Data Scientist,23,33991,2021-11-20,Donaldfort,2,Yes,Master,Python,15,5,7,1973,6844,94,46,46,6080,8,Divorced,ryan.johnson@google.com,(705)883-9207x707,Contract,AWS,Beginner,No,No,88,89,3,No,902108314,38.36,171342,Stable,99,33.72,4.71,23.62,88,9,0.33,0.63
d20fc74d-140d-4029-b5e4-e1d168166d2b,Mary,Wright,33,Female,TCS,Finance,Software Engineer,3,214246,2023-12-30,Lake Taylorbury,2,Yes,PhD,Python,5,8,19,2005,35682,19,35,6,1381,21,Single,mary.wright@aws.com,671.694.2089,Full-Time,Microsoft,Intermediate,No,No,83,50,5,No,903921372,18.56,66674,Up,58,22.67,10.51,26.84,63,7,0.42,0.52
0eb8232a-88cf-4dbf-8b63-df7ddac02917,Matthew,Hartman,31,Other,IBM,IT,Sales Executive,26,91330,2019-09-20,New Judith,4,No,Bachelor,C++,20,5,5,1987,32959,79,33,50,8561,7,Single,matthew.hartman@aws.com,+1-575-498-6665x36011,Intern,TCS,Beginner,No,No,59,62,4,Yes,216399337,30.71,345302,Down,83,38.32,1.66,24.98,53,5,0.82,0.27
d1b58888-5645-4898-bd29-69d637bc8bbb,Carlos,Solomon,48,Male,Google,HR,HR Manager,0,230700,2015-11-21,Melissastad,4,Yes,Bachelor,Java,14,3,5,1997,44662,76,43,17,8582,49,Widowed,carlos.solomon@ibm.com,(206)375-8987x8630,Full-Time,AWS,Intermediate,Yes,Yes,96,69,10,Yes,274764814,22.28,463482,Up,1,7.84,6.87,27.04,66,10,0.86,0.42
0e511e94-3c5b-4d3e-ab35-442d53a7e553,Jeffrey,Waters,51,Female,Google,Finance,Sales Executive,12,133113,2015-08-17,Meyerston,3,No,Bachelor,Java,18,8,19,Never,8828,26,48,25,9891,38,Married,jeffrey.waters@microsoft.com,(062)601-3861x23672,Contract,TCS,Intermediate,Yes,Yes,50,72,1,Yes,73068175,27.59,359416,Stable,72,18.9,1.93,32.95,74,4,0.9,0.9
180131d1-353c-4180-a4f2-0584e5fe98f0,Nicholas,Meyer,35,Female,IBM,Finance,HR Manager,6,92674,2016-05-31,West Connieberg,2,Yes,PhD,C++,10,2,16,Never,27754,90,37,19,6542,31,Married,nicholas.meyer@aws.com,(538)462-2460x692,Contract,TCS,Beginner,Yes,No,75,62,6,Yes,917122748,28.67,377649,Down,5,7.36,12.8,8.15,66,8,0.76,0.49
f2e07355-6e98-4d9d-8135-d54dc67c2b80,David,Peterson,29,Other,AWS,Sales,Software Engineer,24,34892,2019-11-23,East Angela,2,Yes,Bachelor,Java,17,2,8,1986,3146,1,43,17,8059,19,Single,david.peterson@ibm.com,019.521.8183x936,Full-Time,None,Expert,Yes,Yes,51,76,1,No,664058615,48.79,177112,Down,88,28.54,8.78,23.58,75,1,0.57,0.2
dd3314ee-e217-4298-a098-8339099fd54c,Kyle,Cole,50,Other,AWS,HR,Financial Analyst,29,158835,2020-11-11,Harrellburgh,1,Yes,PhD,Python,10,2,22,Never,42306,95,48,35,8328,32,Single,kyle.cole@tcs.com,001-472-937-8799,Full-Time,Microsoft,Beginner,Yes,Yes,84,50,7,Yes,113615723,28.43,361647,Up,25,30.84,5.38,8.46,88,5,0.02,0.15
a81f6367-26b0-496b-aed5-52121c940c7f,Kelly,Smith,36,Male,AWS,Sales,HR Manager,33,100825,2021-01-12,Smithland,3,Yes,PhD,Java,1,0,16,1978,5901,26,38,0,2377,5,Divorced,kelly.smith@google.com,0421943440,Full-Time,Microsoft,Intermediate,Yes,No,60,69,6,Yes,306946771,39.67,487601,Stable,32,5.27,4.53,25.88,81,7,0.19,0.2
76041cc5-b32d-4b30-940a-2ac4ba62a768,Joseph,Jones,44,Male,IBM,Operations,Financial Analyst,20,86071,2023-12-22,Ryanfurt,3,Yes,Master,Ruby,0,7,24,2019,12376,36,41,0,7317,2,Married,joseph.jones@tcs.com,(735)198-8575x38381,Intern,None,Beginner,Yes,Yes,57,87,7,Yes,547231699,47.6,362428,Stable,34,24.09,14.88,25.63,93,3,0.47,0.5
7600cd49-e9f3-46e6-9334-6022c37e6d8f,Susan,Baker,42,Other,Microsoft,IT,Software Engineer,19,239607,2021-11-19,East Alex,2,Yes,Bachelor,Ruby,10,0,21,1975,24752,33,43,22,1487,6,Married,susan.baker@ibm.com,001-637-289-2008x73604,Intern,IBM,Intermediate,Yes,Yes,53,82,8,No,374902194,25.46,192180,Up,6,28.88,8.78,33.38,68,1,0.96,0.66
e47993a8-238f-4c1d-85bc-e8590cac54e0,Carolyn,Reyes,53,Male,AWS,Operations,Data Scientist,1,230839,2017-03-21,Codyborough,1,No,Master,Ruby,1,10,13,2016,14508,43,59,48,8895,25,Widowed,carolyn.reyes@ibm.com,(414)781-1245x339,Intern,Google,Intermediate,Yes,No,55,69,6,No,183832471,26.0,429097,Stable,26,23.01,11.84,31.25,63,2,0.64,0.76
625b674e-c636-416b-938c-332e7c75bcec,Stacie,Lee,23,Male,Google,Operations,Software Engineer,20,188008,2021-12-09,East James,3,Yes,Bachelor,C++,4,6,19,Never,7884,62,30,11,2291,30,Widowed,stacie.lee@aws.com,738.099.4465x90573,Full-Time,None,Beginner,No,Yes,61,65,9,Yes,450029594,46.43,73638,Up,22,17.5,1.97,24.41,75,5,0.27,0.6
e1fe90b3-5d4e-441e-b24f-c0710530fcd9,Carol,Hays,53,Other,Google,Operations,Sales Executive,20,57778,2016-04-22,Adrianville,3,Yes,Master,None,17,8,14,2001,17591,16,36,18,4305,35,Divorced,carol.hays@google.com,679-832-1895x533,Full-Time,Microsoft,Expert,Yes,Yes,75,94,6,Yes,472143871,9.91,133153,Up,53,7.43,8.01,7.76,65,4,0.86,0.03
78a1f403-df96-4c33-ae77-3856d3df9ad5,Devin,Harris,43,Male,Google,Marketing,Sales Executive,35,244011,2023-01-24,Jamiebury,5,Yes,Bachelor,None,1,3,3,Never,45777,86,54,50,4423,8,Married,devin.harris@ibm.com,(984)644-0874,Contract,Microsoft,Intermediate,No,No,94,60,4,No,700817896,21.89,428625,Stable,66,33.58,10.28,22.1,84,5,0.32,0.7
c030bbfc-aa71-42f7-9231-fede44ceaf17,Trevor,Mccoy,25,Male,IBM,IT,Sales Executive,23,40054,2019-01-27,Waltonfurt,4,No,Bachelor,Java,12,7,2,1991,41991,24,48,45,2336,27,Married,trevor.mccoy@google.com,940.272.2415x92933,Full-Time,AWS,Expert,Yes,Yes,85,79,7,Yes,752485955,36.67,91054,Stable,40,31.36,12.41,21.5,80,2,0.68,0.45
da975540-8f48-45b1-ae6f-e9b8932a3473,Christopher,Dalton,44,Female,TCS,Finance,HR Manager,12,214257,2024-12-21,South Tracy,1,Yes,Master,Python,3,1,25,1985,33163,15,49,12,3915,24,Single,christopher.dalton@microsoft.com,323.694.9262x534,Full-Time,Google,Intermediate,No,Yes,50,75,2,Yes,419631060,12.61,254810,Stable,80,29.76,6.29,25.06,92,8,0.74,0.48
06f202b8-ed64-4400-af79-4f7caaa7dd72,Christopher,Thompson,25,Other,Microsoft,Marketing,HR Manager,6,168108,2016-04-12,West Jasontown,4,Yes,Master,None,14,9,20,2002,33910,33,33,4,6673,2,Widowed,christopher.thompson@google.com,001-238-809-3557x802,Intern,None,Intermediate,No,Yes,66,83,10,No,375921151,24.89,483142,Stable,58,28.08,6.07,17.51,58,8,0.26,0.8
729d6986-f986-443f-b1ca-d1f215d7c376,Bradley,Thompson,37,Male,TCS,HR,Financial Analyst,13,130343,2019-09-12,North Brian,5,Yes,Master,Java,5,0,27,2017,41088,4,30,49,5830,15,Married,bradley.thompson@google.com,332.750.9506x578,Full-Time,TCS,Intermediate,Yes,No,63,74,7,Yes,935327262,41.0,468684,Down,29,5.21,9.03,12.74,67,2,0.32,0.43
e244234b-1253-4509-919b-30c115d2b72a,Joseph,Barrera,25,Other,Microsoft,Sales,Software Engineer,26,206228,2024-11-13,East Jamesside,1,Yes,Bachelor,Ruby,12,2,13,Never,28798,69,49,47,3632,14,Married,joseph.barrera@tcs.com,(700)212-3926,Contract,IBM,Intermediate,Yes,No,60,94,2,Yes,122667389,46.71,2896,Down,53,11.49,1.4,15.45,57,3,0.28,0.83
6b082ca8-b824-4e32-8c67-00671bf64077,Jose,Morgan,37,Male,IBM,Marketing,Financial Analyst,6,161414,2023-06-03,Lake Anthony,5,No,PhD,None,14,0,4,Never,28698,8,31,32,8650,2,Widowed,jose.morgan@google.com,5728977148,Intern,None,Expert,No,Yes,86,92,3,No,153375508,9.35,239813,Up,37,27.94,4.12,19.64,96,2,0.96,0.84
7117bb06-c1cc-4558-9316-485063e98812,Jonathan,Stark,52,Other,IBM,Operations,HR Manager,32,203269,2023-04-29,Tammyberg,2,Yes,PhD,Python,19,5,16,Never,45673,5,35,33,1642,30,Married,jonathan.stark@google.com,002-719-5950x9669,Full-Time,Google,Beginner,Yes,No,78,87,9,Yes,667069554,48.92,15006,Up,82,17.34,1.02,10.39,88,2,0.64,0.04
f1a82ed6-ff78-456b-bebb-4a815813d06f,Carlos,Hinton,60,Other,Google,Finance,HR Manager,21,104220,2020-03-24,Gregoryport,3,Yes,PhD,C++,4,7,9,Never,23656,10,31,22,2254,17,Single,carlos.hinton@aws.com,8303394570,Intern,Google,Intermediate,Yes,No,51,93,10,Yes,236216756,31.72,483198,Down,35,33.9,5.24,13.88,97,3,0.41,0.01
76e6f762-4f41-42cc-9a8e-886756dc5172,Diana,Bennett,22,Male,Google,Operations,HR Manager,20,116108,2017-07-01,Jeremychester,1,No,Master,None,2,3,0,1991,18947,95,47,15,9190,26,Widowed,diana.bennett@tcs.com,001-239-274-3329x1084,Intern,None,Beginner,Yes,No,51,80,5,No,628140883,38.03,233609,Up,81,18.89,11.27,24.01,60,8,0.65,0.52
e626765e-98a2-4d25-afa6-7fac9486151c,Cynthia,Reynolds,58,Female,TCS,Finance,HR Manager,5,241331,2019-01-06,Lake Victoria,4,Yes,Bachelor,Java,10,8,11,Never,31405,47,31,8,5464,6,Divorced,cynthia.reynolds@google.com,4525706681,Intern,Google,Beginner,No,Yes,52,57,9,Yes,858150376,48.97,313461,Down,57,32.57,6.89,25.21,87,5,0.4,0.26
6bf80846-eb76-48e4-9f8e-9b04a3a59f17,Aaron,Odonnell,58,Female,Microsoft,HR,Sales Executive,10,222809,2023-06-18,Lake Leviton,1,Yes,PhD,C++,0,1,20,Never,16965,87,53,0,8367,44,Widowed,aaron.odonnell@ibm.com,820.877.4223x736,Intern,AWS,Expert,Yes,No,75,90,1,No,382789567,35.82,102748,Up,91,27.92,13.65,32.0,96,3,0.55,0.65
cd6ccd98-e9b8-4380-91cf-37ff074e4805,Kerri,Fowler,34,Male,Google,Operations,Data Scientist,3,72971,2018-10-23,Dianehaven,3,Yes,Bachelor,Ruby,3,6,5,Never,10095,97,38,42,8871,29,Single,kerri.fowler@google.com,001-333-863-3070x8430,Contract,None,Expert,No,No,89,90,7,No,887659397,40.56,68937,Up,74,5.83,6.24,26.19,96,10,0.42,0.48
a5e05bff-adba-4d85-a8cc-a2af718649c2,Walter,Thompson,43,Male,TCS,IT,Financial Analyst,1,145967,2017-04-02,New Markfort,4,No,Bachelor,C++,8,1,8,Never,12496,49,50,3,1034,35,Married,walter.thompson@tcs.com,(981)072-5685,Contract,TCS,Intermediate,Yes,No,90,83,8,No,658320246,24.53,39922,Stable,49,38.2,6.44,21.06,66,9,0.3,0.3
4e0de69b-62f9-4221-8858-e279471614ca,Denise,Villanueva,56,Other,AWS,IT,Data Scientist,20,59466,2017-07-17,East Suzanne,1,Yes,Bachelor,JavaScript,1,7,3,2015,41924,73,35,44,3507,16,Single,denise.villanueva@ibm.com,836.498.0839x906,Contract,IBM,Intermediate,No,Yes,91,92,3,Yes,168001369,13.71,208779,Up,77,32.74,2.47,32.44,60,7,0.07,0.96
9b4be091-da3b-4a3b-b1df-371cedab03fb,Jennifer,Moore,51,Male,Microsoft,IT,Sales Executive,13,179021,2020-10-24,Carrieburgh,3,Yes,Master,JavaScript,14,1,9,2008,32737,9,39,44,8754,10,Married,jennifer.moore@ibm.com,(644)194-4245x46350,Full-Time,TCS,Intermediate,No,No,50,64,7,Yes,376907310,44.2,222010,Down,66,9.94,6.79,22.18,58,8,0.91,0.68
c99332c0-0a17-4051-af89-d8197bd11e62,Antonio,Rodriguez,46,Female,IBM,Sales,Data Scientist,32,96807,2020-01-17,New Pamelamouth,2,Yes,PhD,Java,1,4,6,2014,16911,42,30,13,9367,15,Divorced,antonio.rodriguez@aws.com,+1-619-046-6815x180,Intern,IBM,Expert,No,No,67,79,9,No,724932526,14.4,13802,Stable,43,32.8,6.25,10.92,54,3,0.16,0.04
0b60491d-51d0-456a-8901-2c1853b250c7,Steven,Tucker,34,Other,AWS,HR,Software Engineer,15,46605,2019-09-06,Coleshire,2,No,Bachelor,Ruby,20,6,10,Never,48696,19,31,2,9354,44,Single,steven.tucker@ibm.com,352-726-4476x82168,Full-Time,TCS,Expert,No,No,98,90,7,No,379865669,14.05,33784,Stable,84,24.87,8.37,14.38,77,8,0.28,0.19
a17ad0a1-7d98-4c9a-8c31-d2f4b7290202,Monica,Brown,60,Female,IBM,Marketing,Financial Analyst,25,116729,2015-06-18,Jasonburgh,3,No,Bachelor,Java,7,1,6,1997,41546,23,36,16,3073,44,Widowed,monica.brown@google.com,+1-886-621-0740,Full-Time,None,Expert,No,Yes,87,83,2,Yes,316721695,7.15,430419,Stable,91,34.11,5.6,18.99,66,3,0.37,0.71
a86e84b2-bb10-45b8-8000-e0db5c05878b,Ruben,Hoffman,53,Other,TCS,IT,Sales Executive,24,56774,2024-12-07,Port Richardville,5,Yes,PhD,None,4,8,18,2000,39156,82,51,26,6717,34,Married,ruben.hoffman@google.com,261-074-7012,Intern,TCS,Expert,No,No,73,99,4,No,195639256,35.47,256762,Stable,7,22.84,7.82,19.23,54,2,0.89,0.8
082f42e1-e59b-450b-928e-424de048bd96,Michelle,Jones,32,Male,Microsoft,Sales,Financial Analyst,15,180081,2017-01-08,New Jorge,5,Yes,Master,Ruby,10,10,26,Never,12040,35,43,38,5480,25,Widowed,michelle.jones@microsoft.com,+1-633-231-0920x890,Full-Time,TCS,Expert,Yes,Yes,85,71,2,Yes,514447820,42.84,292963,Stable,23,33.13,6.52,21.02,82,2,0.42,0.46
6d4ce92f-5b68-49ae-aca8-c46c8053d254,Philip,Crawford,32,Female,AWS,Sales,Financial Analyst,1,171244,2020-07-17,Lorishire,5,Yes,PhD,None,13,7,28,1973,21276,35,45,30,4797,35,Married,philip.crawford@google.com,369-609-1685x607,Full-Time,IBM,Beginner,No,Yes,84,70,6,No,691019086,20.18,461708,Up,68,38.21,8.91,22.25,69,4,0.4,0.9
eb3981a9-99b8-4a8d-95fa-968b90e1aec1,Joshua,Diaz,28,Male,Microsoft,Marketing,Software Engineer,8,235095,2019-11-10,North Ericport,3,No,PhD,Python,6,9,0,1977,12648,5,56,35,6945,3,Single,joshua.diaz@tcs.com,+1-057-973-1532x89423,Intern,Microsoft,Beginner,Yes,No,52,62,4,No,898470396,10.57,25769,Up,47,35.14,6.53,14.46,79,1,0.82,0.46
044b93e4-a283-4005-a0f8-c5d92a2fafec,Christopher,Simpson,42,Other,TCS,Sales,Software Engineer,16,171701,2021-07-24,Robertschester,1,Yes,PhD,Java,3,5,3,2014,34799,37,42,40,5126,3,Divorced,christopher.simpson@aws.com,9493032721,Intern,IBM,Beginner,No,Yes,72,77,5,Yes,27500495,46.75,358339,Down,74,16.69,6.8,34.09,90,2,0.3,0.25
c6c579de-5469-4882-bc67-d3f389427f7a,Bridget,Tanner,26,Male,Google,Sales,Financial Analyst,20,127648,2024-03-08,Kathleenview,3,Yes,Bachelor,Python,0,8,20,Never,15005,57,33,45,3458,27,Single,bridget.tanner@ibm.com,845.595.7661,Intern,IBM,Beginner,Yes,Yes,50,56,10,No,922707766,36.13,32277,Stable,96,8.19,1.03,9.78,93,1,0.07,0.09
c6f99a00-5ca9-4a1a-ab82-f1b7e8e235b3,Debbie,Alvarez,35,Other,Google,Operations,Software Engineer,33,31051,2025-01-30,West Scottside,3,Yes,Bachelor,None,12,2,19,Never,49385,53,41,6,2075,44,Single,debbie.alvarez@aws.com,346-699-8539x44581,Contract,TCS,Intermediate,No,No,96,68,8,Yes,444403851,21.28,173225,Stable,73,36.73,2.27,29.24,80,10,0.92,0.27
0a052f38-dea0-4751-8270-4a7525d92682,Thomas,Cunningham,43,Female,Google,Operations,Financial Analyst,13,216288,2016-10-04,Davidfurt,3,No,Master,Java,19,9,16,Never,40696,76,33,28,2751,38,Widowed,thomas.cunningham@aws.com,(789)853-3592,Contract,Microsoft,Expert,Yes,Yes,55,62,2,Yes,458296539,48.03,497993,Down,46,28.76,8.05,13.08,62,10,0.65,0.66
a75f841b-aebf-40d1-9965-14d1cd33a158,Shelby,Cantu,39,Other,Google,Sales,Sales Executive,3,148143,2017-02-19,West Ashley,5,Yes,PhD,Java,5,3,15,2019,4078,81,39,35,9684,5,Single,shelby.cantu@google.com,979.936.1251x963,Intern,TCS,Beginner,No,No,58,52,7,No,145574953,32.16,255945,Stable,90,39.86,7.73,30.26,99,8,0.34,0.72
8bdeeb68-dc7e-4ac3-8c0a-98eeb2ef586d,Luis,Smith,52,Male,Microsoft,Operations,Data Scientist,5,207757,2015-12-06,Harrisonstad,1,Yes,Master,Java,8,1,12,Never,27844,78,60,12,2768,26,Divorced,luis.smith@tcs.com,(820)464-9927,Intern,None,Beginner,No,Yes,65,67,1,No,636743738,43.62,105435,Down,25,15.84,5.42,11.26,64,7,0.24,0.13
